id,text,category
2695,1908 5234 5045 8542 2241 183 3601 5773,0
4693,4518 6084 6980 6084 8265 3013 1148,0
2074,8332 220 4906 5045 5138 7526 7152 853 6384 3934 5773 8267 7526,0
2826,676 5636 2080 5263 4017 2707 6277 6084 2889 4294 5071 6193,0
2082,187 5773 4442 6300 3020 5085 230 1444 3863 5174 2698 2269 3581,0
2435,1047 1556 254 7839 5773 4904 2734 6300 8542 7731 3078,0
2917,4685 7473 5071 6281 4318 5773 2056 6193 5672 6461 1582 2580 7343 5071 5795 237 5773 8009 753 1540 224 4442 1791 5773 1501 5219 4179 6084 7949 5773,0
4457,7772 6980 3543 7986 7343 5071 1224 3601 5767 1886 1698 220 5083 6619 4559 5773 46 3825 5071 150 1869 1444 4986 5413 5773 6800 5071 5083 8631 6619 6671 6343 5773,0
3771,5658 2175 8406 8138 1185 572 230 214 1600 3078,0
2664,3730 4884 2734 8486 8406 4407,0
1573,5270 1499 5869 5045 6700 6084 2945 237 2930 7532,0
2758,1021 6928 4017 6726 7066 1368 5773 6712,0
2662,6084 4224 2734 4608 3385 1994 8075 2734 6527 1543 2824 5773 6084 6843 2734 8180 5773,0
4650,3455 2504 5114 715 5773 5540 2971 1947 6369 801 4017 4017,0
2376,3332 2734 6527 5922 7504 1224 254 6138 2963 4675 8195 3078,0
3875,2297 230 8406 2715 627 6618 5551 7295 7343 2734 2807 2269 8631 5922 2929,0
1060,1080 6700 2242 6700 528 1628 4369 3078,0
2339,3332 2734 997 7530 7316 1994 5687 2734 5234 3751 6257 1994 3078,0
4565,6084 3968 5773 3656 4211 1444 5869 6976 4056 230 6214 2698 7341 33 8406 1871 2540 7526,0
3591,7298 2812 7343 6461 5107 3934 2837 3581 4017 6521 1615 6500 7567 237 8406 4064 1628 5819,0
4524,7718 2734 2199 6517 1871 5819,0
4294,3898 7526 490 3523 1994 6461 8488 5922 5107 1392 3078,0
1511,1161 1162 237 6349 7812 2734 2963,0
2766,3533 3927 6300 6356 5773 63 2734 6927 5922 8207 7900 5773,0
2270,2297 7526 7764 353 4179 7526 3436 8542 5395 6053 4643 7526 3399 4608 142 3078,0
3512,590 8380 3092 6619 5045 7957 7526 3533 1027 904 33,0
1588,3898 1698 3968 6794 5704 354 1138 6368 272 6188 224 7796,0
1444,6451 6343 3559 7526 5172 6300 6767 3078,0
3753,6448 4179 468 8542 3316 3225 2655 8542 2582 3078,0
1161,7743 1948 4336 5877 2698 5773 3321 5773 7374,0
4094,5172 8431 7924 4676 237 1845 8084 5773,0
3599,1273 753 6517 77 572 3060 7532,0
1049,6026 1698 7982 1224 6619 4559 8084 3078,0
1073,3507 5773 5728 5922 6403 224 5234 4211 237 5045 5773,0
4732,6084 1900 6646 753 3242 5773,0
3030,1458 8298 4479 1204 6300 7499 784 7532 5773,0
1035,2698 3590 3500 237 7721 1948 5071,0
3786,2985 753 3902 2734 5922 8207 572 5773 3811 651 5045 2655 6461 2846 224 8298 7028 2698 6980 3370 5773 7685 2846 4608 255 237 6794 237 8207 7859 5672 8406 504 224 907 6474 5773 3533 6999 753 1635 48 5773 1060 6517 2698 1444 771 6300 4931 6439 5773 425 5773,0
3608,6084 6980 5551 8223 237 3225 4117 5773 5728 5094 2030 4017,0
2301,6451 7526,0
3269,2760 3660 7957 5773 4518 2734 210 3256 2734 1444 2269 4211 6700 4871 5795 5922 6781 5819,0
3631,6451 6343 5773 2597 2698 8431 1698 353 2269 7997 5085 6214 6254 6976 6220 4069 5773 7152 1740 5658 6794 8134 6619 3718 3255 5922 5107 3078 7772 753 6215 3751 5085 7526,0
1155,4982 8542 7395 5551 2923 8135 4017,0
2680,7685 2230 5107 4849 5045 3283 2734 5795 237 435 8406 722 5773 1908 5773,0
1350,1084 8406 25 1799 3078 5270 4184 2641 6527 6517 3046 8631 1556 978 237 4503 7856 230 1002 3078 3634 2641 913 237 2670 237 5045 3078 3824 5045 1614 3078,0
3783,5776 7622 6084 5551 739 237 203 6193 3825 8084 3078,0
4376,2430 4662 8542 4461 753 2699 6300 5779 5407 2476 5407,0
4354,3533 2403 1212 7526 427 6343 230 4927 6619 8406 8374 1886 6794 5389 6537 2114 7526,0
3540,8142 918 663 755 8203 2155 6700,0
4309,1912 4801 5071 3080 237 6332 6619 2053 5773 6521 2269 5922 8506 5701 5773 3452 3718 474 1430 5773 431 4211 5773,0
2361,569 7812 8600 8182 3078 7600 8182 5174 1698 2269 7957 3279 5773,0
3848,8314 7152 7990 5658 7510 6261 5144,0
2505,6451 6517 5169 8138 5655 230 7343 5071 1089 6983 5773 3138 2655 8518 5071 5868 237 6527 230 6358 230 6654 230 1386 230 7417 230 6300 230 3581 230 2655 7526 7438 237 5071 4017 5611 2655 3078,0
3397,2188 5672 2683 4179 2230 8188 237 3825 3078,0
3906,3285 2734 1864 6461 8632 5615 237 5667 3078,0
4412,6726 1436 7511 237 5071 224 3718 756 7526 4349 254 1436 7511 1968 587 230 1712 224 114 237 3718 6839 5692 5118 5819 5819,0
2333,3898 6053 5083 2963 2857 3537 3078,0
3857,6084 5750 88 5746 6673 5773 6084 6170 5174 2698 1444 3647 1275 237 4748 2734 142 3385 2698 2958 2734 5773 1908 60 8542 43 8384 4580 6898 2793 3682 5045 2134 224 5300 88 237 2589 2655 5773 6084 6843 2734 6097 5773,0
3504,6088 911 230 2698 5116 1234 5071 7327 5773,0
1167,1908 8253 5300 3581 1556 8087 498 5773,0
2660,6084 2889 2269 8542 6938 3281 7924 6517 7805,0
4551,3898 4017 636 6861 5773 3271 1800 5658 3283 7486 918 5658 6794 7473 4017,0
2838,6084 2708 5922 1436 4457 230 5773 6703 5071 154 997 254 77 230 6709 5773,0
3183,4518 2734 2230 5107 7289 3771 907 8554,0
4590,4603 8587 142 2230 2734 3078,0
2220,6531 5773 6084 1900 8542 3918 7142 3581 8542 3300 7924 3177 5773,0
2868,6884 1994 6142 230 6142 1994 6040 230 6040 1994 8587 230 8587 1994 5071 5773 3656 5071 1994 5045 7526 5983 6421 237 8075 3718 285 6700 4219 5045 6700 4518 5071 6254 5045 6700 4518 5071 2269 4715 230 5373 4801 5071 1089 668 6300 2882 4017 5658 4801 5071 1309 4675 5373 237 1747 5713 4801 5071 1089 3657 5658 653 6619 4801 4675 5373 1102 5071 8105 520 4801 4675 5373 753 5695 2877 237 791 5071 5773 7532 6781 4211 7526,0
1041,1796 3321 2513 6619 3718 6999 3825 5773,0
4443,1080 6983 4799 6300 8406 5206 7473 5773 6479 5045 87 5773 1908 7532,0
998,6730 3349 2325 7714 5773 5172 6254 4097 6500 6927 5107 5045 5773 3533 3255 6254 3225 2325 6110 6912 7732 3283 2698 220 8431 2641 753 5773 4122 4675 5175 8465 5395 5703 4297 6794 5773,0
1054,7685 5795 1228 8325 8298 93 5773 7836 6300 2963 8040 224 4508 1330 7860 237 5194 5773 6688 7924 4756 5773 5837 3455 7766 6589 661 1330 237 5285 5773,0
3329,187 4017 6084 3489 6281 162 4608 2269 526 4017,0
2910,2516 753 4662 2698 3668 6556 237 5869 2734 528 7924 254 5773 2516 753 4662 1813 4608 2705 1543 2734 224 7067 8298 7924 6220 5773,0
2126,4527 7343 2734 6828 6461 7792 3581 8298 1608 8298 2734 3968 5773 6521 4008 8444 5045 6300 8542 5636 237 4871 5045 6349 2734 1802 4211 6300 8380 5773,0
2212,3289 8105 237 5658 154 8406 5235 4162 5773,0
3514,6084 4799 8422 4369 2623 771 4372 274 3825 5773,0
1578,3533 6835 2355 920 2963 7669 5300 403 3603 230 6763 403 3603 7669,0
4766,3352 5773 6084 1444 8155 6537 7860 2019 5773,0
2979,6084 8083 4326 5110 5329 4642 5773 2368 557 5773,0
4113,4035 5045 5174 5071 33 3771 2698 203 8600 4912 5071 5773,0
2526,3735 753 7771 5620 7344 5819 7514 7924 2475 224 3039 5819 3982 753 5438 5620 5773,0
2949,1454 5922 911 1994 5045 6300 6461 8587 224 5107 6300 6461 8028 230 8298 8542 8028 255 4221 3283 8542 8587 1444 7028 4752 5773 63 2734 6726 7477 1383 4017,0
1265,5091 230 5335 6517 8190 88 230 4749 1425 4819 4211 3078,0
3965,2985 7805 753 1556 5922 8207 5408 6300 4671 7532 4032 5373 1179 5837 5107 3858 4636 7682 5773 7531 7778 7689 4753 3711,0
2896,6084 3968 4768 6874 1994 2734 7526 5707 7526,0
1284,1397 6174 2573 5335,0
3387,5776 230 4871 5045 6349 5174 696 3139 3647 6311 8058,0
2987,4201 753 1561 5773 8352 753 5107 3561 5773,0
2458,4625 4735 6193 5773 3730 6461 617 5773 1908 5234 4503 4457 237 8406 7829 5773,0
1994,431 12 5773 3730 6980 6461 572 3078,0
4676,5744 5124,0
4456,6451 7526 5728 3718 755 8600 6394 3718 4559 7526,0
2022,4518 2698 4871 2734 6527 254 230 2698 5868 2734 6300 8542 2845 4976 4278 5773,0
2619,6451 965 5085 230 2734 2963 6007 3078,0
3048,7933 6148 7233 7526 2189 8404 5658 847 1022 433 7821 5282 4017 7576 5658 7152 6798 5773,0
3665,5465 5773 132 5773 4229 237 4768 4813,0
3115,7685 7792 4715 528 755 1782 3078,0
2046,2977 3501 4211 5658 6589 2698 1444 4912 4211 6193 5672 4655 5792 2655 5934 7343 6517 753 8380 5773,0
4667,6448 142 653 1086 675 3771 3078,0
1535,676 6488 1028 5326 5045 7327,0
3705,3730 2230 2734 5773 7018 1226 2318 5773 1084 1875,0
2124,1894 4017 1866 1226 2055 6300 5922 6714 1994 6428 2848 4017 7018 8406 126 2734 7622 3647 6439 5765 2655 4017,0
3695,6084 6980 2637 6517 6152 7957 3078,0
4754,1151 5979 2736 8542 3780 3050 5321 5848 4858 7337 8245 1179 5672 3718 8130 1189 5085 5773 5872 1249 237 6921 1994 8542 5848 1280 1698 41 5234 5071 5922 5435 1202 1674,1
1376,6084 7027 5582 3080 237 2298 5085 230 203,0
1624,3898 2698 1444 3647 6220 7526 1813 2963 7951 5773 8637 237 3858 4474 6589 2777,0
2468,6451 6343 7526,0
1368,6407 8456 4017 5955 7152 6261 5658 6622 3078 7754 7610 6261 8093 8319 7899 7151 5974 1758 7824 4017 7151 434 4326 5974 2259 7313 7954 5355 4017 8251 5871 6209 5773,0
4307,4619 230 8406 2121 2728 2641 978 7473 5658 1968 7538 3581 6619 6671 5773 7513 2698 6794 4263 5071 6343 5773 6084 5326 5071 5174 2698 1230 6767 6343 7526,0
4838,6787 6060 154 4017 2679 6461 8130 8462 520 3078 7685 2230 1203 237 8569 237 8542 4438 4920 1352 8130 1994 5247 4017 4035 3182 5979 6564 5879 5435 5672 4718,1
1066,4164 3581 7957 1833 8542 8321 5166 4159 4277 7027 6300 7924 5071 4675 7812 3581 7957 7812 8551 203 1192 7526 1262 1280 3160 8551,0
2955,257 7526 6409 2564 5107 6300 7456 1212 230 2754 230 3468 1366 7526 2597 230 7343 4605 3321 2513 4967 1886 1698 1419 5795 237 1041 4211 7526,0
3340,8235 5819 3283 2641 918 4675 6744 5773 5658 487 3692 5255 5819,0
4278,6084 7027 8542 1095 6428 7982 1309 237 2269 8143 3283 1698 3968 644 3647 526 4976 2591,0
1817,4442 2963 5235 5773 2977 5326,0
3411,1503 70 237 2199 6517 7805 5773 6448 5174 1089 5071 2923 3078 636 7891 5773 5270 6767 224 4676 1089 3718 3347 5773,0
3432,6084 6843 2734 4017 4017 4017 7685 6349 3078 3332 2734 4986 4211 3078 593 4211 4768 6461 3979 1498 3078 6084 5750 4211 4184 230 8406 6843 7526 6084 885 5083 2734 6300 6461 8551 230 1136 7526 5035 673 7555 5035,0
1844,4858 6521 8406 4131 643 753 8347 978 4976 5452 8084 230 4580 6121 1179,0
1153,6883 4139 5773 2925 237 1656 6517 2734 5063 8028 8613 5045 6193 843 2963 3281 6815 1556 5136 5773 8344 6517 3647 8380 3078,0
3145,5247 528 572 3283 2698 33 2963 5163 5672 4670 8600 4936 7526,0
2248,6026 7152 1280 5726 4068 7313 4136 5773 339 7088 7510 7088 5601 2368 5658 4897 7919,0
2171,3332 2734 5551 203 6300 1994 5922 6333 3078 3120 5511 5141 6084 5868 2734 237 2199,0
2232,2707 6084 5795 237 1041 4211 5773 8537 142 6084 2728 8406 8087 5516 2889 1634 1994 5163 7585 3078 3577 4207 6084 1103 4758 5648 5773 7043 753 8542 154 4121 237 2873 3751 5773,0
4468,6084 1444 1230 3718 7473 6300 7860 6379,0
3335,6084 6980 2655 237 6527 4211 5174 2698 8091 5773 6084 6952 5922 4056 755 3411 224 2566 224 8082 4017,0
4646,3730 2230 2734 8246 5773 4138 6461 1799 8380 5773 6084 918 5922 6463 6129 853 5773 6084 45 8594 2963 8105 5773 6084 1185 6787 3773 224 2698 1185 6787 5311 5235 8084 5773 5270 2230 734 1321 8084 5773 7256,0
1660,1489 4211 1068 5922 2528 3411,0
3099,4130 1388 4032 7168 4083 7168 7152 6026 1047 4406 3656 6084 3332 6101 5915 3452 6631 3932 3457 7652 3746 7070 5298 7152 6026 4916 8406 7168 5773 1082 8157,0
4341,5837 2734 5868 5922 7066 8618 7724 4920 5239 8061 3078 3457 7090 3474 6379 237 528 8130 520 3380 3474 1398 520 5247 827 6031 6589 5326 465 5773,1
2063,2523 7526 5618 6527 5773 4442 3080 237 2963 1820 6787 5773 6084 7341 3468 5922 4121 237 2486 8631 40 3771 5773,0
3811,5270 5107 6773 3712 5773,0
1117,414 5773 3352 7526 7622 2734 3647 8131 1189 5085 3078 4442 5107 3139 102 6461 5694 230 8623 6349 4017,0
2274,6084 2396 5809 4693 2843 5773 7167 1224,0
2855,4741 3718 5126 3078,0
1111,7751 421 6300 3533 2006 3379 7685 3538 6739 91 5679 6739 942 3300 6739 3373 4368 6739 7141 7499 6739 8543 224 7248 7669 6739 8193 4130 7669 7526 5620 5636 7891,0
3128,7136 230 7138 7624 2861 6517,0
3213,3656 2734 5123 6300 4931 1543 5045 5773,0
3149,291 3617 7924 12 5118 4032 7669 7959 230 6254 2734 2230 8542 2100 7669 7526 4017 6552 7669 7959 6254 2734 5915 5094 230 3830 753 8542 2100 7669 4017 7526 1082 5678,0
4548,4442 7982 4252 1824 4369 6700 4079 572 3078,0
4348,5544 7343 907 5107 77 1872 907 4647 5773 3533 812 4108 5564 4191 5174 4184 254 5121 572 4759 3078,0
4266,6582 428 4032 7288 3718 4332 7337 3713 7924 1115 915 3280 6589 7337 8037 915 2058 1280 7719 5658 7337 3380 4687 6296 2553 1131 237 2695 6920 4420 5773 397 7655,1
1310,1774 6700 3283 1240 2728 907 5540 5773 230,0
3476,718 8447 6343 5773 414 77 3771 2698 6254 6343 5773,0
2900,6032 331 1857 3581 5773 6032 6665 5045 2641 5169 3647 6220 224 4958 2267 5045 224 3771 6084 2889 5348 5922 5878 1556 8631,0
1202,2925 3468 4675 7698 2582 230 528 3660 2734 224 8542 3215 5868 237 6794 5672 5922 6348 7176 688 3078,0
3774,6084 7519 3751 5773 5837 2734 6254 3078,0
1227,6084 6980 5980 7343 4211 5169 3647 3098 1994 2734 237 5326 8574 165 224 4871 8631 6349 6517 88 2230 5107 8542 4678 6300 2176 8298 1240 1089 5141 5773 8352 7860 125 753 1116 7519 224 6517 2734 6349 907 5922 7842 3283 2698 739 237 102 4715 442 6224 2641 8002 5773 6315 6224 4608 1994 5045 237 8191 2968 1556 2734 753 5107 2900 5773 5758 6254 6517 5773,0
2362,6451 6343 7526,0
2392,6451 3283 5869 5045 3281 6532 6431 6760 5071 203 2698 1309 5658 7544 5773,0
2966,6084 8538 4294 675 5773 6084 6605 6517 1631 224 6216 6517 907 1192 4580 3799 6916 5773 1908 5326 8542 2391 6589 5234 5922 1621 237 3751 5773,0
4765,1941 5035 753 3385 472 3501 6461 1481 3045 230 4608 2698 1444 2612 2963 8482,0
1823,6451 5773,0
2973,3730 3385 4211 1444 123 5359 5773 2755 1834 5773,0
4687,8142 918 663 755 8203 2155 6700,0
1013,4518 2698 2295 1088 2779 4194 237 2176 1444 2734 5300 2347 1994 5045 3078 6254 6658 1834 5773 6521 5869 2121 5107 237 8182 1647 1556 5285 3286 5773,0
2308,5035 1503 5922 4944 572 224 230 5660 230 2698 6980 7360 230 2945 7473 6384 224 5085 4986 1827 5773 188 4799 2698 5551 3742 3078 4017 6596 4504 230 2698 3384 4752 5773,0
1527,6084 7027 3632 1994 5922 6290 753 8542 166 1994 3476 3119 5773 6084 4970 5773,0
4830,1520 2186 8138 3080 237 4776 1891 7473 3078,0
1053,3746 468 2734 1656 3078 6084 3468 4503 8370 7805 5085,0
2385,3656 8406 756 5107 5478 1994 2968 5773 810 4799 6300 2442 5107 2945 237 7473 1994 4587 3283 4580 77 3848 5045 224 4662 5107 978 5773 7531 5813 5045 4986 6254 6279 5773,0
2743,1271 7389 1664 1499 4521,0
3120,6084 3968 5219 6311 3283 3597 5107 5922 7514 6300 448 7924 3635 6193 5141,0
3635,5627 5773 6245 5239 1763 6517 77 5773 130 230 6214 5862 5922 1295 5878,0
2239,3757 6080 230 3831 230 4274 230 2094 7526 3757 5922 7514 7924 5397 142 237 3225 7526,0
3818,2561 5922 4029 3284 4723,0
3956,2977 7072 2735 1556 6994 5773 7498 3668 1096 1994 3025 8088 6254 7834 230 3674 6584 8543 7590 532 8566 5773 546 7766 6461 6689 1543 4272 5773,0
4160,4442 1827 5773 4138 2734 2230 5450,0
4686,7152 5515 8313 7526 7152 7929 7986 2698 6980 3080 3581 6215 8631 6130 8600 5071 7982 203 8600 5219 5045 7526,0
2751,2707 6084 6980 3139 1582 1834 5773 6084 5808 4675 6300 3283 6084 4595 7860 5551 6300 2247 5773 6084 6980 723 6439 62 8542 1944 4207 1240 3585 4211 5672 8542 1528 5773,0
4168,8039 5814 3985 2402 146 2495 6300 2996 254 5739 3145 5814 1280 2269 5373 3474 8 5773 5002 4017 2925 4748 3544 2197 6584 4644 5773 2402 4819 1280 4250 2220 5773 1868 7679 6619 1288 1871 5664,1
3585,6084 3468 5922 5326 1556 5922 7737 4457 8257 6084 4799 7295 237 203 237 3153 2187 8257 6084 1444 6794 6300 8542 349,0
2293,5872 5045 5174 2734 2269 6257 230 5063 5326 230 8406 1986 7210 2240,0
4071,7436 5773 5819 4570 710 6087 237 7538 445 1486 5326 224 8566 5819,0
1852,2925 6556 237 3225 7140 6463 2734 6927 8481 7920 2655 254 4763,0
4076,6175 5060 5071 5354 6193 6300 1846 1484 154 1872 4946 3493 8274 3901 8200 1543 2658 8600 7514 7910 4017 2573 6700,0
2281,1090 4160 1162 237 274 237 5045,0
1083,1489 5819 3080 1994 7466 6700,0
1131,6451 2698 1419 622 6700,0
4604,5071 1089 1840 5658 5312 4234 4687 2626 5773 7248 7426 3078 708 3474 2600 8019 230 8050 6886 3890 3673 6584 8155 5773 5658 6016 3965 6155 5658 4889 230 4412 6116,1
4365,7167 1095 4 6537 2482 5045 237 2269 8631 3603 1994 5922 1944 3413 4108 4580 2582 5773 4867,0
4806,4442 519 2723 1280 4893 237 7592 230 7343 4442 5107 4715 4976 8542 755 696 1540 5551 150 8542 829 5672 8406 6022 224 1207 8444 2734 5174 1442 526,0
3682,4442 2963 7473 8600 526 7526,0
4712,6271 4589 237 1214 5672 5819,0
3646,5465 3597 5922 6777 835 7924 8406 285 6791 5045 237 7314 6193 224 203 6763 1543 3751 224 3771 6791 5045 6517 4442 5922 3603 4635 6584 4768 3751 6763 3934 3385 6584 3472 5143 1799 1095 88 4608 2734 2199 142 4442 4964,0
2787,4256 2269 7957 2612 224 5234 4211 237 2734,0
3570,4034 3078 6084 1626 2734 7526 1520 2734 6781 5619 3078,0
3589,425 230 2945 237 4441 6384 230 6740,0
4399,4693 157 5794 4017 5573 6619 5035 3995 5810 1495 1461 6589 7337 4423 3552 410 5773 4035 6345 810 8388 5773 7775 230 4492 708 230 7640 887 230 2277 230 3244 230 4744 7337 3362 6584 4445 230 5031 6535,1
2567,4904 2734 978 237 572 1994 2266 5773,0
3560,3746 1309 237 5961 4536 7526 5172 3934 3785 5254 214 3487 8431 7924 254 7526,0
4026,7873 7526 798 5466 4608 6384 7526 4442 7982 5504 230 3399 7526 427 230 5071 6794 7473 1395 1886 5194 4263 5045 6343 7526,0
4525,1908 2670 1543 5045 5773 6084 1679 5219 2968 1095 3771 2734 5064 5773,0
1784,7685 2199 8542 2371 2134,0
2302,4531 237 5215 5795 6671 4369 3078,0
2214,3182 2845 753 5672 8542 6074 1543 5922 4864 230 5922 3520 1446 6193 1543 5922 2146 2154 684 6300 5704 1439 4957 8542 5757,0
1233,228 8406 5371 6455 5773 5819,0
3658,7167 4946 911 2698 3968 2269 8000 5705 7532,0
4045,6084 3499 8542 784 8081 5773 7018 3669 6517 957 2734 6349 8542 3749 572 5071 6422 1444 2269 6720 6300 2655 5658 237 2198 5773 3656 8253 8253 3759 575 5773 6084 6349 5071 1089 5765 5773 1908 1911 5773 3048 753 7957 2968 6300 3718 1627 5249 5071 1309 237 5869 5045 3078,0
3467,7436 5773 4442 7028 6640 5672 4537 224 5169 6254 237 8214 1543 2734 7967,0
1037,7018 8380 8406 3924 753 2573 1824 4929 2698 3468 5922 2069 4608 1698 3968 6794 4647 755,0
2941,1594 7502 4032 5035 4442 4144 4466 6300 4144 5315 5035 6747 2367 1280 7502 4032 5035 3352 230 7152 4169 6047 4144 6759 8069 2985 2928 5035 3705 4032 3393 2821 3332 7055 7582 4017 6630 520 6306 520 1417 520 6306 5819,0
4285,1774 907 3439 3283 5123 6781 5773 1908 3759 5869 237 528 77 2242,0
3687,4518 7685 1579 8542 6205 5773 1774 5773,0
2989,3746 727 3462 5773 326 254 753 5922 5620 755 237 274 3078 6084 3848 224 4595 5922 7805 5773,0
4418,5101 230 6084 1309 7664 2022 4720 7924 5365 224 3117 3316 2721 7269 5773,0
2510,5776 230 2612 6311 7860 4211 753,0
2225,2610 230 4369 2698 4799 6220 1994 938 5773,0
1904,7531 7622 1041 2655 7860 2019,0
3586,535 5629 6343 7526 1489 230 3968 6794 6619 4559 2867 7526,0
2852,6546 2728 230 4521 4521 6527 5071 8028 7343 6084 6794 3324 8542 1154 1994 5922 4393 3078 4521 4521 4521 4521 1756 4521 4521 230 6084 3654 6300 5922 7693 3981 5773 6546 1068 3581 8105 4076 6766 1948 5922 405 7526 8600 3533 6707 230,0
3829,5484 5107 3439,0
4416,1390 7860 230 4678 2600,0
3090,7018 7860 2242 5141 3286 5773 1512 2698 5234 7473 1994 1160 5773,0
1380,1080 6794 224 853 5335 5773 5728 5667 7532 5773,0
2742,6377 6700 8253 6527 5045 5922 7889 5773 1908 7858 8406 3298 7490 237 6615 6700 8253 3590 2700 4211 5773 2178 753 1651 3298 127,0
1353,6084 3468 6461 4715 4017 5837 2734 5795 528 7631 6300 4441 3078,0
3223,551 6619 6343 7526,0
3678,3730 2230 2734 4923 6193 3078,0
1174,4220 486 5551 7340 3581 6517 1698 5795 237 4912 8406 7667 6193 1556 8542 2409 6517 5792 4608 5063 7027 4297 3647 3080 3581 2963 8075 5773 3821 7622 6781 237 6794 3581 77 7924 52,0
4350,6084 1679 6527 2968 87 5773,0
1327,5054 3207 5773 7218 4715 237 853,0
1357,1879 6527 5071 4883 3751 6589 6174 3078 7126 3647 3718 3604 6589 8229 3078,0
2909,6451 3771 2698 203 8600 4912 5071 2963 2345 3078,0
1816,3659 3078 6084 1900 4211 8075 1486,0
4342,508 5796 2612 5773 6032 1984 3581 2963 8105 5773 1741 5235 753 4976 6461 2845 4608 2641 3968 5083 5071 4993 5773,0
4850,6787 3380 4909 5342 1234 5407 3813 3143 757 8614,1
4346,3898 4938 3298 7526,0
3036,7089 5773 5573 739 6980 237 6794 1773 6257 237 1437 1543 5045 2793 5922 5094 6300 8542 1484 5773 6448 2698 5795 237 4222 1543 6461 7262 4647 572 5773,0
1207,3182 7860 7902 6517 2698 6216 5922 6551 1086 3411 230 8542 3777 1162 3346 6069 154 1994 7860 224 1543 686 1994 7860 5773 228 4662 2698 2346 8631 5773,0
1676,326 7328 823 237 5795 3526,0
2115,6451 6343 4676 755 2186 33 3078,0
3555,7136 5687 647,0
4274,7685 5795 5794 5922 2058 7337 6043 8143 6589 5922 7337 119 3223 5773 2354 8534 735 3223 5326 3477 445 5342 3367 5672 4327 5181 2125 4801 8529 4744 8508,1
3444,3746 3601 5773 6084 4799 4938 6517 1698 7601 2867 5185,0
3841,8352 6980 1881 6216 8406 4245 1351 5672 7839 5773 6032 2074,0
3605,4518 2734 5219 1651 6589 4160 3225 528 2134 7805 5773,0
4038,1080 5819 161 6923 6300 3450 5819,0
2892,4034 230 6084 1309 6461 3356,0
3327,1348 5045 6193 2963 7860 4799 5636 5819,0
3453,1051 4017 63 1698 5746 2867 1189 5085 4017,0
3942,3730 203 2698 7822 4250 2186 7526 7513 2698 4895 8406 474 7526,0
3731,3730 2230 2734 230 8406 1765 3078 4904 2734 1543 6461 617 3078 4229 237 274 3197 1543 8631 3078 5035 844 5035 3556 4032 3898 1592 230 856 5740 3750 1556 1251 8542 5343,0
3392,2606 4017 3898 230 8406 1765 4017 6084 7027 7924 2734 224 6277 6461 572 5894 5335 5773 7718 2734 853 6300 3078 6084 3798 2734 6685 5773 6084 4056 1994 8542 5022 1698 2230 2867 378 5035 8545 942 5035,0
1922,6026 2186 3400 4715 1994 4559 3078,0
3899,3238 4211 4134 2734 2154 766 4211 6980 4277 1543 5922 4457 6254 4504 4017,0
1605,1774 5819 4211 2128 6300 3581 7924 197 5819 4981 5450 7145 128 5773,0
4269,4257 1715 8319 1608,0
1542,6521 3798 5117 8542 1798 224 2330 6299 3078 3078 3078 7152 1588 5107 6349 5045 6547 5335 7526,0
3680,4138 2734 2230 5107 7 4017,0
3424,3730 1089 2186 3080 237 5234 4211 237 5045 3078,0
4198,3898 6685 230 2933 4211 3080 3078 7718 2734 667 5137 3581 7812 6461 3080 1994 7066 1476 3078,0
2110,2707 5335 5063 6527 4211 2793 5045 5773 3821 2807 5795 5922 6281 1160 2867 5773,0
